vdw,elec,bsa,desolv,fnat,dockq,caprieval_rank,Molecule name
119.378,-0.07,1778.11,-34.197,0.0,0.034,64,7bbg_H0-L0_rigid_capri_ss.tsv
61.043,-1.613,1256.68,-19.487,0.038,0.041,65,7bbg_H0-L0_rigid_capri_ss.tsv
103.059,-0.819,1554.5,-31.104,0.113,0.069,66,7bbg_H0-L0_rigid_capri_ss.tsv
72.073,-3.687,1479.21,-27.543,0.057,0.039,67,7bbg_H0-L0_rigid_capri_ss.tsv
107.931,2.986,1691.25,-27.138,0.057,0.04,68,7bbg_H0-L0_rigid_capri_ss.tsv
144.965,-1.578,1365.1,-32.754,0.132,0.218,69,7bbg_H0-L0_rigid_capri_ss.tsv
98.681,0.529,1385.49,-28.125,0.057,0.04,70,7bbg_H0-L0_rigid_capri_ss.tsv
110.237,2.86,1769.77,-27.346,0.057,0.04,71,7bbg_H0-L0_rigid_capri_ss.tsv
114.164,-1.845,1685.17,-21.41,0.208,0.291,72,7bbg_H0-L0_rigid_capri_ss.tsv
125.226,-5.151,1288.28,-19.624,0.0,0.027,73,7bbg_H0-L0_rigid_capri_ss.tsv
77.024,-4.401,1218.04,-21.843,0.113,0.113,74,7bbg_H0-L0_rigid_capri_ss.tsv
114.102,-6.081,1387.04,-11.566,0.264,0.14,75,7bbg_H0-L0_rigid_capri_ss.tsv
178.816,-4.357,1510.98,-33.768,0.0,0.162,76,7bbg_H0-L0_rigid_capri_ss.tsv
76.995,-3.027,1986.87,-12.211,0.075,0.041,77,7bbg_H0-L0_rigid_capri_ss.tsv
79.119,1.07,1546.09,-13.289,0.151,0.167,78,7bbg_H0-L0_rigid_capri_ss.tsv
76.813,-8.465,1478.33,-7.565,0.189,0.178,79,7bbg_H0-L0_rigid_capri_ss.tsv
223.098,-2.338,1761.76,-31.266,0.019,0.07,80,7bbg_H0-L0_rigid_capri_ss.tsv
86.283,-3.089,1391.35,-25.16,0.019,0.039,81,7bbg_H0-L0_rigid_capri_ss.tsv
113.715,-1.375,1636.92,-13.393,0.057,0.042,82,7bbg_H0-L0_rigid_capri_ss.tsv
101.204,-0.724,1621.36,-17.021,0.057,0.073,83,7bbg_H0-L0_rigid_capri_ss.tsv
131.189,-0.719,1608.7,-23.379,0.0,0.03,84,7bbg_H0-L0_rigid_capri_ss.tsv
65.968,-8.707,1524.81,-7.774,0.17,0.149,85,7bbg_H0-L0_rigid_capri_ss.tsv
106.649,3.008,1689.55,-27.065,0.057,0.04,86,7bbg_H0-L0_rigid_capri_ss.tsv
80.951,0.323,1333.92,-25.096,0.019,0.047,87,7bbg_H0-L0_rigid_capri_ss.tsv
109.702,-5.781,1412.85,-9.303,0.283,0.143,88,7bbg_H0-L0_rigid_capri_ss.tsv
61.895,1.085,1476.47,-11.84,0.151,0.165,89,7bbg_H0-L0_rigid_capri_ss.tsv
85.302,0.528,1516.59,-14.343,0.17,0.173,90,7bbg_H0-L0_rigid_capri_ss.tsv
70.927,-2.882,1378.8,-12.673,0.075,0.048,91,7bbg_H0-L0_rigid_capri_ss.tsv
76.725,-0.387,1404.05,-18.512,0.038,0.04,92,7bbg_H0-L0_rigid_capri_ss.tsv
73.174,-2.658,1723.22,-8.545,0.075,0.041,93,7bbg_H0-L0_rigid_capri_ss.tsv
99.052,4.564,1786.52,-26.807,0.057,0.042,94,7bbg_H0-L0_rigid_capri_ss.tsv
109.994,-2.658,1656.41,-25.412,0.057,0.036,95,7bbg_H0-L0_rigid_capri_ss.tsv
75.74,1.055,1501.74,-10.602,0.189,0.185,96,7bbg_H0-L0_rigid_capri_ss.tsv
83.585,1.045,1523.04,-12.435,0.151,0.163,97,7bbg_H0-L0_rigid_capri_ss.tsv
78.287,-6.284,1395.51,-7.459,0.094,0.088,98,7bbg_H0-L0_rigid_capri_ss.tsv
72.539,-5.746,2069.17,0.822,0.113,0.054,99,7bbg_H0-L0_rigid_capri_ss.tsv
74.281,-2.195,1517.49,-11.713,0.038,0.043,100,7bbg_H0-L0_rigid_capri_ss.tsv
79.535,-1.491,1513.68,-23.652,0.019,0.074,101,7bbg_H0-L0_rigid_capri_ss.tsv
91.569,-5.695,1531.9,2.334,0.132,0.109,102,7bbg_H0-L0_rigid_capri_ss.tsv
58.751,-5.731,2044.44,-1.562,0.113,0.054,103,7bbg_H0-L0_rigid_capri_ss.tsv
147.678,-3.692,1657.73,-26.129,0.075,0.042,104,7bbg_H0-L0_rigid_capri_ss.tsv
108.892,3.093,1691.71,-22.377,0.057,0.04,105,7bbg_H0-L0_rigid_capri_ss.tsv
74.84,-1.509,1419.94,-8.483,0.17,0.154,106,7bbg_H0-L0_rigid_capri_ss.tsv
120.377,-6.194,1976.66,-15.648,0.038,0.034,107,7bbg_H0-L0_rigid_capri_ss.tsv
113.29,1.2,1305.63,-25.665,0.151,0.181,108,7bbg_H0-L0_rigid_capri_ss.tsv
68.324,-0.18,1396.27,-7.33,0.208,0.17,109,7bbg_H0-L0_rigid_capri_ss.tsv
106.879,-2.026,1326.78,-16.659,0.038,0.064,110,7bbg_H0-L0_rigid_capri_ss.tsv
149.85,-0.097,1403.59,-23.2,0.038,0.032,111,7bbg_H0-L0_rigid_capri_ss.tsv
69.329,-3.324,1413.2,-1.602,0.245,0.167,112,7bbg_H0-L0_rigid_capri_ss.tsv
67.387,-4.045,1843.03,-5.044,0.113,0.056,113,7bbg_H0-L0_rigid_capri_ss.tsv
108.024,-6.869,1545.78,-4.78,0.17,0.139,114,7bbg_H0-L0_rigid_capri_ss.tsv
63.864,-3.3,1971.32,-4.729,0.075,0.042,115,7bbg_H0-L0_rigid_capri_ss.tsv
107.249,1.351,1307.9,-24.091,0.17,0.183,116,7bbg_H0-L0_rigid_capri_ss.tsv
97.101,0.784,1680.24,-9.918,0.057,0.039,117,7bbg_H0-L0_rigid_capri_ss.tsv
95.097,0.295,1685.29,-15.391,0.019,0.028,118,7bbg_H0-L0_rigid_capri_ss.tsv
119.933,-1.741,1596.87,-17.472,0.057,0.076,119,7bbg_H0-L0_rigid_capri_ss.tsv
115.35,-8.255,1396.95,-17.138,0.321,0.184,120,7bbg_H0-L0_rigid_capri_ss.tsv
93.434,-5.266,1506.51,-10.516,0.057,0.07,121,7bbg_H0-L0_rigid_capri_ss.tsv
153.655,-6.661,1658.93,-23.547,0.0,0.025,122,7bbg_H0-L0_rigid_capri_ss.tsv
149.981,-0.599,1345.67,-14.631,0.0,0.025,123,7bbg_H0-L0_rigid_capri_ss.tsv
104.572,-2.417,1552.51,-21.931,0.038,0.029,124,7bbg_H0-L0_rigid_capri_ss.tsv
127.18,-2.316,1172.76,-12.75,0.208,0.235,125,7bbg_H0-L0_rigid_capri_ss.tsv
78.385,1.298,1547.58,-8.786,0.208,0.183,126,7bbg_H0-L0_rigid_capri_ss.tsv
86.239,-5.802,2073.44,-1.969,0.113,0.054,127,7bbg_H0-L0_rigid_capri_ss.tsv
152.573,-0.367,1779.29,-30.736,0.0,0.033,128,7bbg_H0-L0_rigid_capri_ss.tsv
181.569,-5.642,1377.72,-33.401,0.094,0.146,129,7bbg_H0-L0_rigid_capri_ss.tsv
88.667,-5.672,1379.22,-4.242,0.189,0.156,130,7bbg_H0-L0_rigid_capri_ss.tsv
94.562,-8.206,1242.97,-1.476,0.208,0.169,131,7bbg_H0-L0_rigid_capri_ss.tsv
73.248,-3.583,1500.41,-5.814,0.151,0.204,132,7bbg_H0-L0_rigid_capri_ss.tsv
60.897,-0.76,1282.42,-8.249,0.113,0.131,133,7bbg_H0-L0_rigid_capri_ss.tsv
122.504,-2.819,1568.06,-18.725,0.151,0.114,134,7bbg_H0-L0_rigid_capri_ss.tsv
63.246,-2.118,1378.74,-12.773,0.057,0.047,135,7bbg_H0-L0_rigid_capri_ss.tsv
67.294,1.256,1795.29,-6.029,0.038,0.025,136,7bbg_H0-L0_rigid_capri_ss.tsv
105.233,-1.539,1394.07,-16.546,0.17,0.223,137,7bbg_H0-L0_rigid_capri_ss.tsv
120.756,0.87,1403.84,-21.35,0.17,0.219,138,7bbg_H0-L0_rigid_capri_ss.tsv
72.584,-3.195,1421.38,-5.635,0.245,0.174,139,7bbg_H0-L0_rigid_capri_ss.tsv
125.256,-0.177,1156.34,-16.474,0.019,0.031,140,7bbg_H0-L0_rigid_capri_ss.tsv
175.168,-0.427,1822.94,-35.041,0.0,0.033,141,7bbg_H0-L0_rigid_capri_ss.tsv
97.263,-5.25,1495.69,-9.611,0.057,0.07,142,7bbg_H0-L0_rigid_capri_ss.tsv
120.028,0.419,1423.62,-12.536,0.057,0.044,143,7bbg_H0-L0_rigid_capri_ss.tsv
152.604,-3.819,1694.35,-18.676,0.113,0.098,144,7bbg_H0-L0_rigid_capri_ss.tsv
106.217,-2.715,1735.87,-16.52,0.057,0.057,145,7bbg_H0-L0_rigid_capri_ss.tsv
119.777,-1.891,1946.54,-10.145,0.057,0.049,146,7bbg_H0-L0_rigid_capri_ss.tsv
82.936,-0.219,1513.61,-17.935,0.113,0.068,147,7bbg_H0-L0_rigid_capri_ss.tsv
88.364,1.146,1543.33,-11.988,0.151,0.165,148,7bbg_H0-L0_rigid_capri_ss.tsv
93.501,0.546,1533.34,-12.759,0.151,0.165,149,7bbg_H0-L0_rigid_capri_ss.tsv
101.385,-5.109,1495.44,-11.169,0.057,0.07,150,7bbg_H0-L0_rigid_capri_ss.tsv
96.116,0.914,1569.71,-7.941,0.189,0.182,151,7bbg_H0-L0_rigid_capri_ss.tsv
97.788,-5.406,1423.47,-4.898,0.283,0.142,152,7bbg_H0-L0_rigid_capri_ss.tsv
72.534,-3.297,1397.19,-4.739,0.245,0.173,153,7bbg_H0-L0_rigid_capri_ss.tsv
110.434,-0.28,1606.59,-15.274,0.057,0.042,154,7bbg_H0-L0_rigid_capri_ss.tsv
74.268,-3.304,1450.29,-5.465,0.245,0.171,155,7bbg_H0-L0_rigid_capri_ss.tsv
152.189,-2.285,1157.99,-13.848,0.226,0.245,156,7bbg_H0-L0_rigid_capri_ss.tsv
66.193,3.243,1587.51,-9.671,0.057,0.038,157,7bbg_H0-L0_rigid_capri_ss.tsv
216.133,-0.517,1376.48,-18.228,0.0,0.025,158,7bbg_H0-L0_rigid_capri_ss.tsv
73.952,-4.383,1329.66,-6.433,0.264,0.191,159,7bbg_H0-L0_rigid_capri_ss.tsv
209.076,-1.24,1499.47,-8.06,0.17,0.099,160,7bbg_H0-L0_rigid_capri_ss.tsv
111.99,-3.259,1515.6,-6.225,0.151,0.205,161,7bbg_H0-L0_rigid_capri_ss.tsv
124.935,-1.11,1592.21,-15.483,0.057,0.042,162,7bbg_H0-L0_rigid_capri_ss.tsv
98.906,0.141,1581.92,-5.672,0.17,0.142,163,7bbg_H0-L0_rigid_capri_ss.tsv
106.433,1.31,1533.02,-9.41,0.189,0.181,164,7bbg_H0-L0_rigid_capri_ss.tsv
89.955,-4.005,1390.22,-5.745,0.264,0.191,165,7bbg_H0-L0_rigid_capri_ss.tsv
162.281,-5.964,1453.36,-10.102,0.283,0.143,166,7bbg_H0-L0_rigid_capri_ss.tsv
118.751,-0.942,1619.56,-14.171,0.057,0.042,167,7bbg_H0-L0_rigid_capri_ss.tsv
165.926,-0.57,1475.41,-12.659,0.038,0.034,168,7bbg_H0-L0_rigid_capri_ss.tsv
117.369,-8.344,1220.77,-2.796,0.208,0.171,169,7bbg_H0-L0_rigid_capri_ss.tsv
91.828,1.612,1545.96,-8.276,0.208,0.183,170,7bbg_H0-L0_rigid_capri_ss.tsv
139.791,4.563,1758.23,-29.318,0.057,0.042,171,7bbg_H0-L0_rigid_capri_ss.tsv
198.508,-0.212,1191.21,-18.466,0.019,0.03,172,7bbg_H0-L0_rigid_capri_ss.tsv
447.804,-3.31,1241.09,-1.03,0.019,0.033,173,7bbg_H0-L0_rigid_capri_ss.tsv
179.441,1.878,1608.69,-15.748,0.264,0.324,174,7bbg_H0-L0_rigid_capri_ss.tsv
133.474,0.898,1553.95,-11.52,0.189,0.189,175,7bbg_H0-L0_rigid_capri_ss.tsv
66.345,-0.87,1646.56,1.93,0.113,0.066,176,7bbg_H0-L0_rigid_capri_ss.tsv
93.331,-7.35,1110.77,-20.116,0.019,0.05,177,7bbg_H0-L0_rigid_capri_ss.tsv
176.642,-2.795,1559.6,-16.041,0.113,0.08,178,7bbg_H0-L0_rigid_capri_ss.tsv
80.135,3.488,1520.47,-6.949,0.057,0.033,179,7bbg_H0-L0_rigid_capri_ss.tsv
142.237,-6.18,1468.14,-10.639,0.283,0.144,180,7bbg_H0-L0_rigid_capri_ss.tsv
124.761,-7.842,1460.38,5.108,0.057,0.036,181,7bbg_H0-L0_rigid_capri_ss.tsv
116.758,0.285,1387.88,-4.566,0.094,0.085,182,7bbg_H0-L0_rigid_capri_ss.tsv
116.748,-4.152,1300.34,-5.217,0.038,0.07,183,7bbg_H0-L0_rigid_capri_ss.tsv
103.362,-6.841,1397.86,0.114,0.132,0.142,184,7bbg_H0-L0_rigid_capri_ss.tsv
90.255,-2.055,1757.41,-3.024,0.057,0.037,185,7bbg_H0-L0_rigid_capri_ss.tsv
151.456,-4.63,1345.05,2.975,0.132,0.074,186,7bbg_H0-L0_rigid_capri_ss.tsv
162.281,-5.698,1452.44,-8.822,0.283,0.142,187,7bbg_H0-L0_rigid_capri_ss.tsv
96.292,-0.73,1375.59,-7.864,0.038,0.036,188,7bbg_H0-L0_rigid_capri_ss.tsv
183.906,5.134,1452.34,-10.797,0.019,0.025,189,7bbg_H0-L0_rigid_capri_ss.tsv
102.964,-3.566,1388.9,-5.322,0.038,0.065,190,7bbg_H0-L0_rigid_capri_ss.tsv
111.188,1.145,1484.26,-10.136,0.208,0.186,191,7bbg_H0-L0_rigid_capri_ss.tsv
94.102,-3.245,1405.35,-7.09,0.245,0.176,192,7bbg_H0-L0_rigid_capri_ss.tsv
119.629,-0.179,1358.77,-4.723,0.226,0.179,193,7bbg_H0-L0_rigid_capri_ss.tsv
86.137,4.168,1466.73,-4.109,0.019,0.023,194,7bbg_H0-L0_rigid_capri_ss.tsv
119.114,-2.435,1178.87,-1.588,0.132,0.09,195,7bbg_H0-L0_rigid_capri_ss.tsv
94.571,2.657,1453.31,3.997,0.057,0.035,196,7bbg_H0-L0_rigid_capri_ss.tsv
37.569,-2.176,1979.01,-11.723,0.092,0.079,1,7bbj_H0-L0_rigid_capri_ss.tsv
65.122,-2.464,2068.5,-15.584,0.108,0.085,2,7bbj_H0-L0_rigid_capri_ss.tsv
47.333,-9.59,1718.64,4.697,0.492,0.327,3,7bbj_H0-L0_rigid_capri_ss.tsv
34.305,-4.828,1699.2,-4.709,0.415,0.283,4,7bbj_H0-L0_rigid_capri_ss.tsv
44.02,-4.548,1808.98,-10.422,0.046,0.05,5,7bbj_H0-L0_rigid_capri_ss.tsv
67.215,-2.239,1879.28,-17.363,0.092,0.083,6,7bbj_H0-L0_rigid_capri_ss.tsv
88.917,-1.189,1759.6,-8.239,0.062,0.058,7,7bbj_H0-L0_rigid_capri_ss.tsv
38.81,-2.979,1237.03,-2.329,0.123,0.074,8,7bbj_H0-L0_rigid_capri_ss.tsv
54.957,-2.278,1444.9,-4.119,0.046,0.034,9,7bbj_H0-L0_rigid_capri_ss.tsv
40.488,-4.267,1667.6,-5.717,0.431,0.27,10,7bbj_H0-L0_rigid_capri_ss.tsv
73.177,-2.382,1466.86,-6.7,0.046,0.034,11,7bbj_H0-L0_rigid_capri_ss.tsv
105.586,-0.377,1586.55,-6.618,0.215,0.196,12,7bbj_H0-L0_rigid_capri_ss.tsv
68.612,-9.926,1703.89,5.721,0.492,0.326,13,7bbj_H0-L0_rigid_capri_ss.tsv
38.924,-4.07,1686.18,-3.398,0.415,0.269,14,7bbj_H0-L0_rigid_capri_ss.tsv
33.136,-4.48,1711.31,-6.224,0.4,0.275,15,7bbj_H0-L0_rigid_capri_ss.tsv
51.996,1.418,1783.71,-8.202,0.338,0.237,16,7bbj_H0-L0_rigid_capri_ss.tsv
89.554,0.186,1348.21,-8.732,0.015,0.024,17,7bbj_H0-L0_rigid_capri_ss.tsv
100.005,-1.857,1434.89,-7.164,0.046,0.026,18,7bbj_H0-L0_rigid_capri_ss.tsv
74.971,-9.403,1741.45,5.264,0.508,0.33,19,7bbj_H0-L0_rigid_capri_ss.tsv
40.935,2.119,1781.89,-6.027,0.354,0.242,20,7bbj_H0-L0_rigid_capri_ss.tsv
123.522,-1.139,1745.44,-9.403,0.046,0.054,21,7bbj_H0-L0_rigid_capri_ss.tsv
42.288,2.05,1747.94,-8.333,0.323,0.231,22,7bbj_H0-L0_rigid_capri_ss.tsv
65.007,-2.051,1490.27,-3.336,0.046,0.034,23,7bbj_H0-L0_rigid_capri_ss.tsv
251.639,-2.472,1893.81,-2.431,0.062,0.031,24,7bbj_H0-L0_rigid_capri_ss.tsv
60.541,-6.068,1587.05,2.864,0.031,0.025,25,7bbj_H0-L0_rigid_capri_ss.tsv
174.043,-3.666,1638.15,3.256,0.123,0.065,26,7bbj_H0-L0_rigid_capri_ss.tsv
138.5,-3.542,1256.46,-8.872,0.077,0.063,27,7bbj_H0-L0_rigid_capri_ss.tsv
51.905,-4.199,1732.54,-2.647,0.415,0.291,28,7bbj_H0-L0_rigid_capri_ss.tsv
46.016,-4.648,1725.61,-5.875,0.431,0.292,29,7bbj_H0-L0_rigid_capri_ss.tsv
89.114,-2.415,1476.6,-4.874,0.046,0.034,30,7bbj_H0-L0_rigid_capri_ss.tsv
61.42,-1.139,1819.83,0.014,0.015,0.041,31,7bbj_H0-L0_rigid_capri_ss.tsv
63.948,-1.909,1319.89,-8.621,0.092,0.062,32,7bbj_H0-L0_rigid_capri_ss.tsv
127.925,-1.224,1626.23,-3.094,0.215,0.189,33,7bbj_H0-L0_rigid_capri_ss.tsv
200.188,-1.528,1187.4,-8.303,0.123,0.095,34,7bbj_H0-L0_rigid_capri_ss.tsv
104.122,-0.933,1442.19,-7.345,0.046,0.026,35,7bbj_H0-L0_rigid_capri_ss.tsv
74.103,-1.461,1726.3,-9.801,0.062,0.063,36,7bbj_H0-L0_rigid_capri_ss.tsv
51.224,-4.753,1703.53,-6.321,0.431,0.272,37,7bbj_H0-L0_rigid_capri_ss.tsv
106.93,-1.491,1581.08,-3.451,0.2,0.183,38,7bbj_H0-L0_rigid_capri_ss.tsv
102.633,-10.201,1775.62,5.785,0.508,0.33,39,7bbj_H0-L0_rigid_capri_ss.tsv
101.032,-5.219,1333.14,-3.915,0.031,0.037,40,7bbj_H0-L0_rigid_capri_ss.tsv
90.03,-1.03,1261.3,-5.473,0.108,0.061,41,7bbj_H0-L0_rigid_capri_ss.tsv
108.944,-1.6,1449.63,-7.649,0.046,0.026,42,7bbj_H0-L0_rigid_capri_ss.tsv
55.169,-4.576,1693.26,-5.03,0.415,0.281,43,7bbj_H0-L0_rigid_capri_ss.tsv
79.863,-0.343,1439.26,-0.94,0.015,0.02,44,7bbj_H0-L0_rigid_capri_ss.tsv
47.358,0.415,1730.55,-8.723,0.308,0.23,45,7bbj_H0-L0_rigid_capri_ss.tsv
125.296,-1.404,1624.15,-4.27,0.2,0.185,46,7bbj_H0-L0_rigid_capri_ss.tsv
80.107,-2.25,1652.45,-6.524,0.031,0.022,47,7bbj_H0-L0_rigid_capri_ss.tsv
99.753,-1.478,1113.32,-5.282,0.062,0.05,48,7bbj_H0-L0_rigid_capri_ss.tsv
128.893,-0.614,1635.64,-5.103,0.2,0.19,49,7bbj_H0-L0_rigid_capri_ss.tsv
101.345,-2.473,1485.05,-4.981,0.046,0.034,50,7bbj_H0-L0_rigid_capri_ss.tsv
74.076,1.256,1470.5,-7.991,0.308,0.237,51,7bbj_H0-L0_rigid_capri_ss.tsv
83.251,-2.404,1406.62,-0.482,0.046,0.034,52,7bbj_H0-L0_rigid_capri_ss.tsv
95.828,-0.186,1360.29,-7.639,0.015,0.025,53,7bbj_H0-L0_rigid_capri_ss.tsv
85.049,-2.408,1412.95,-7.184,0.046,0.034,54,7bbj_H0-L0_rigid_capri_ss.tsv
93.811,-0.375,1459.07,5.013,0.046,0.04,55,7bbj_H0-L0_rigid_capri_ss.tsv
63.298,-2.98,1292.26,0.62,0.123,0.073,56,7bbj_H0-L0_rigid_capri_ss.tsv
50.541,-4.724,1711.87,-3.673,0.431,0.274,57,7bbj_H0-L0_rigid_capri_ss.tsv
80.779,-2.883,1507.43,-1.276,0.046,0.034,58,7bbj_H0-L0_rigid_capri_ss.tsv
99.371,-2.458,1369.23,-9.129,0.046,0.034,59,7bbj_H0-L0_rigid_capri_ss.tsv
84.802,1.033,1442.84,-5.189,0.046,0.053,60,7bbj_H0-L0_rigid_capri_ss.tsv
40.499,-1.492,1409.23,-0.142,0.262,0.18,61,7bbj_H0-L0_rigid_capri_ss.tsv
45.803,-3.054,1338.46,4.008,0.015,0.015,62,7bbj_H0-L0_rigid_capri_ss.tsv
254.668,-2.507,1898.93,-2.366,0.046,0.026,63,7bbj_H0-L0_rigid_capri_ss.tsv
112.03,-0.752,1338.01,-3.368,0.123,0.066,64,7bbj_H0-L0_rigid_capri_ss.tsv
121.457,-3.519,1503.82,-1.864,0.031,0.044,65,7bbj_H0-L0_rigid_capri_ss.tsv
65.892,-2.285,1311.91,-4.34,0.123,0.073,66,7bbj_H0-L0_rigid_capri_ss.tsv
109.524,-2.954,1447.78,-2.799,0.015,0.036,67,7bbj_H0-L0_rigid_capri_ss.tsv
96.13,-2.325,1564.66,-7.214,0.415,0.362,68,7bbj_H0-L0_rigid_capri_ss.tsv
140.117,-1.464,1618.44,-3.644,0.2,0.185,69,7bbj_H0-L0_rigid_capri_ss.tsv
135.562,-1.416,1797.09,-9.04,0.077,0.063,70,7bbj_H0-L0_rigid_capri_ss.tsv
125.86,-1.136,1631.31,-4.921,0.2,0.187,71,7bbj_H0-L0_rigid_capri_ss.tsv
50.785,2.076,1784.19,-8.586,0.338,0.239,72,7bbj_H0-L0_rigid_capri_ss.tsv
98.891,-2.318,1492.23,-5.326,0.046,0.034,73,7bbj_H0-L0_rigid_capri_ss.tsv
135.846,-0.817,1671.34,-5.528,0.077,0.08,74,7bbj_H0-L0_rigid_capri_ss.tsv
123.812,-2.101,1420.26,-6.037,0.046,0.026,75,7bbj_H0-L0_rigid_capri_ss.tsv
45.303,0.413,1345.28,2.816,0.015,0.015,76,7bbj_H0-L0_rigid_capri_ss.tsv
90.55,-2.338,1440.04,-4.29,0.046,0.034,77,7bbj_H0-L0_rigid_capri_ss.tsv
93.14,-1.152,1282.64,-3.88,0.123,0.066,78,7bbj_H0-L0_rigid_capri_ss.tsv
103.451,-4.468,1429.41,-3.803,0.015,0.034,79,7bbj_H0-L0_rigid_capri_ss.tsv
104.966,-9.746,1769.75,6.207,0.508,0.33,80,7bbj_H0-L0_rigid_capri_ss.tsv
58.87,-1.163,1427.52,-2.89,0.062,0.033,81,7bbj_H0-L0_rigid_capri_ss.tsv
125.761,-0.828,1266.67,-6.748,0.231,0.177,82,7bbj_H0-L0_rigid_capri_ss.tsv
134.179,-1.673,1614.33,-3.647,0.215,0.187,83,7bbj_H0-L0_rigid_capri_ss.tsv
108.446,-4.757,1435.48,-2.645,0.015,0.034,84,7bbj_H0-L0_rigid_capri_ss.tsv
85.446,-1.779,1114.49,-2.773,0.015,0.021,85,7bbj_H0-L0_rigid_capri_ss.tsv
80.153,-1.202,1387.05,-0.725,0.046,0.034,86,7bbj_H0-L0_rigid_capri_ss.tsv
92.133,-10.304,1719.57,3.552,0.508,0.33,87,7bbj_H0-L0_rigid_capri_ss.tsv
82.539,-0.752,1375.37,0.287,0.046,0.034,88,7bbj_H0-L0_rigid_capri_ss.tsv
110.486,-5.83,1408.86,-2.539,0.015,0.032,89,7bbj_H0-L0_rigid_capri_ss.tsv
73.13,0.876,1747.02,-9.92,0.308,0.229,90,7bbj_H0-L0_rigid_capri_ss.tsv
96.049,-0.967,1274.39,-4.194,0.123,0.066,91,7bbj_H0-L0_rigid_capri_ss.tsv
118.954,1.556,1361.21,-10.673,0.015,0.023,92,7bbj_H0-L0_rigid_capri_ss.tsv
62.747,-3.849,1527.6,7.1,0.123,0.069,93,7bbj_H0-L0_rigid_capri_ss.tsv
129.059,-3.382,1432.78,-0.405,0.062,0.03,94,7bbj_H0-L0_rigid_capri_ss.tsv
66.887,-3.417,1511.69,3.945,0.031,0.038,95,7bbj_H0-L0_rigid_capri_ss.tsv
64.268,-4.74,1709.23,-4.466,0.431,0.301,96,7bbj_H0-L0_rigid_capri_ss.tsv
98.58,-1.021,1277.39,-4.714,0.123,0.066,97,7bbj_H0-L0_rigid_capri_ss.tsv
88.072,-1.151,1147.35,-5.609,0.077,0.057,98,7bbj_H0-L0_rigid_capri_ss.tsv
155.358,-1.704,1679.45,-1.081,0.062,0.031,99,7bbj_H0-L0_rigid_capri_ss.tsv
128.171,-0.862,1440.82,0.838,0.092,0.05,100,7bbj_H0-L0_rigid_capri_ss.tsv
94.037,-0.678,1280.9,-3.418,0.123,0.066,101,7bbj_H0-L0_rigid_capri_ss.tsv
92.504,-5.346,1436.15,0.474,0.015,0.033,102,7bbj_H0-L0_rigid_capri_ss.tsv
52.249,-2.735,1534.16,7.618,0.092,0.054,103,7bbj_H0-L0_rigid_capri_ss.tsv
116.896,-0.707,1651.58,-3.386,0.2,0.189,104,7bbj_H0-L0_rigid_capri_ss.tsv
81.948,-2.902,1105.97,0.651,0.077,0.04,105,7bbj_H0-L0_rigid_capri_ss.tsv
116.417,-4.691,1439.04,-1.247,0.015,0.034,106,7bbj_H0-L0_rigid_capri_ss.tsv
59.96,-1.187,1512.9,-2.286,0.246,0.176,107,7bbj_H0-L0_rigid_capri_ss.tsv
76.26,-3.423,1371.88,4.756,0.031,0.019,108,7bbj_H0-L0_rigid_capri_ss.tsv
100.596,-2.359,1488.83,-4.942,0.046,0.034,109,7bbj_H0-L0_rigid_capri_ss.tsv
115.719,1.631,1336.05,-9.258,0.015,0.023,110,7bbj_H0-L0_rigid_capri_ss.tsv
78.02,-1.842,1511.62,5.684,0.046,0.027,111,7bbj_H0-L0_rigid_capri_ss.tsv
96.923,-1.781,1610.92,-3.408,0.046,0.027,112,7bbj_H0-L0_rigid_capri_ss.tsv
76.701,-1.62,1277.77,-3.595,0.154,0.157,113,7bbj_H0-L0_rigid_capri_ss.tsv
110.019,-1.192,1282.56,-5.52,0.123,0.066,114,7bbj_H0-L0_rigid_capri_ss.tsv
87.574,-2.81,1386.43,-4.228,0.031,0.057,115,7bbj_H0-L0_rigid_capri_ss.tsv
86.775,-0.4,1486.32,5.495,0.046,0.041,116,7bbj_H0-L0_rigid_capri_ss.tsv
107.569,-1.317,1260.65,-5.532,0.123,0.066,117,7bbj_H0-L0_rigid_capri_ss.tsv
108.375,-0.847,1267.08,-4.674,0.108,0.061,118,7bbj_H0-L0_rigid_capri_ss.tsv
45.668,1.195,1449.9,-0.49,0.046,0.031,119,7bbj_H0-L0_rigid_capri_ss.tsv
110.246,-0.739,1265.09,-3.874,0.123,0.066,120,7bbj_H0-L0_rigid_capri_ss.tsv
277.903,-2.902,1931.71,-2.514,0.062,0.031,121,7bbj_H0-L0_rigid_capri_ss.tsv
122.883,-0.946,1589.85,2.229,0.108,0.06,122,7bbj_H0-L0_rigid_capri_ss.tsv
125.47,-0.805,1561.53,1.937,0.108,0.06,123,7bbj_H0-L0_rigid_capri_ss.tsv
72.644,0.103,1223.03,-2.844,0.077,0.049,124,7bbj_H0-L0_rigid_capri_ss.tsv
83.669,-0.239,1476.18,5.077,0.046,0.04,125,7bbj_H0-L0_rigid_capri_ss.tsv
64.713,-1.058,1576.07,5.823,0.062,0.078,126,7bbj_H0-L0_rigid_capri_ss.tsv
105.473,-2.353,1426.94,-4.715,0.046,0.034,127,7bbj_H0-L0_rigid_capri_ss.tsv
